,symbol,name,currency,summary,category_group,category,family,exchange,market
3621,CANUKD.SW,UBS(Lux)Fund Solutions &#226;&#128;&#147; MSCI Canada UCITS ETF(CAD)A-UKdis,CAD,"The sub-fund aims to track, before expenses, the price and income performance of the MSCI Canada Index (Net Return) (this sub-fund&#39;s ""Index""). Additionally currency hedged share classes aim to reduce the impact of currency fluctuations between their reference currency and the index currency by selling currency forwards at the one-month forward rate in accordance with the hedging methodology of the Index&#39;s currency-hedged index variant as referred to in relation to each hedged share class below.",,,UBS Asset Management,EBS,ch_market
3626,CAPE.SW,Ossiam Shiller Barclays Cape Europe Sector Value TR UCITS ETF 1C EUR Acc,EUR,"The Fund&#39;s objective is to replicate, before the Fund’s fees and expenses, the performance of the Shiller Barclays CAPE® Europe Sector Value Net TR Index closing level.",,,OSSIAM,EBS,ch_market
3627,CAPH.SW,Ossiam Shiller Barclays Cape US Sector Value TR Hedge Index 1C (EUR),EUR,"The Fund&#39;s objective is to replicate, before the Fundâs fees and expenses, the performance of the Shiller Barclays CAPEÂ® US Sector Value Net TR Index closing level.",,,OSSIAM,EBS,ch_market
3631,CAPU.SW,Ossiam Shiller Barclays Cape US Sector Value TR 1C (EUR),EUR,"The Fund&#39;s objective is to replicate, before the Fundâs fees and expenses, the performance of the Shiller Barclays CAPEÂ® US Sector Value Net TR Index closing level.",,,OSSIAM,EBS,ch_market
3649,CB10YS-USD.SW,Lyxor CBK 10Y US-T. Fut. Short,USD,,,,,EBS,ch_market
3650,CB10YS.SW,ComStage - CBK 10Y US -Treasury Future Short UCITS ETF,CHF,,,,,EBS,ch_market
3651,CB1E50.SW,Lyxor 1 EURO STOXX 50 UCITS ETF,CHF,,,,Lyxor International Asset Management,EBS,ch_market
3652,CB1EU6.SW,Comstage 1 Stoxx Europe 600 Ucits Etf,CHF,,,,,EBS,ch_market
3653,CB1MDX.SW,Lyxor 1 MDAX UCITS ETF,CHF,,,,Lyxor International Asset Management,EBS,ch_market
3654,CB1SX.SW,Lyxor 1 SDAX UCITS ETF,CHF,,,,Lyxor International Asset Management,EBS,ch_market
3655,CB1TX.SW,Lyxor 1 TecDAX UCITS ETF,CHF,,,,Lyxor International Asset Management,EBS,ch_market
3656,CB25DS-USD.SW,Lyx CB US Trea B Fut 2x Short,USD,,,,,EBS,ch_market
3657,CB25DS.SW,ComStage U.S. Treasury Bond Future Double Short UCITS ETF,CHF,,,,Lyxor International Asset Management,EBS,ch_market
3658,CB25YS-USD.SW,Lyxor CBK US Trea B Fut. Short,USD,,,,,EBS,ch_market
3659,CB25YS.SW,ComStage - CBK U.S. Treasury Bond Future Short UCITS ETF,CHF,,,,,EBS,ch_market
3662,CB3.SW,Amundi Index Solutions - Amundi ETF Govt Bond EuroMTS Broad Investment Grade,EUR,,,,Amundi Asset Management,EBS,ch_market
3670,CBACOM.SW,ComStage - CBK Commodity ex-Agriculture Monthly EUR Hedged UCITS ETF,EUR,,,,,EBS,ch_market
3671,CBATX-EUR.SW,Lyxor ATX,EUR,,,,,EBS,ch_market
3672,CBATX.SW,ComStage - ATX UCITS ETF,CHF,,,,,EBS,ch_market
3675,CBBB.SW,Amundi Index Solutions - Amundi BBB EURO Corporate Investment Grade UCITS ETF-C,EUR,"To track the performance of Markit iBoxx EUR Liquid Corporates BBB Top
60 Index, and to minimize the tracking error between the net asset value of
the sub-fund and the performance of the Index.",,,Amundi Asset Management,EBS,ch_market
3676,CBBF-EUR.SW,Lyxor CBK Bd-Fut,EUR,,,,,EBS,ch_market
3677,CBBF.SW,ComStage - Commerzbank Bund-Future UCITS ETF,CHF,,,,,EBS,ch_market
3678,CBBFDS-EUR.SW,Lyxor CBK Bd-Fut Dbl Sh,EUR,,,,,EBS,ch_market
3679,CBBFDS.SW,ComStage Bund-Future Double Short UCITS ETF,CHF,"The investment seeks to track the price and yield performance, before fees and expense, of the Commerzbank Bund-Future Strategy Double Short TR.",,,Lyxor International Asset Management,EBS,ch_market
3680,CBBFL-EUR.SW,Lyxor CBK Bd-Fut Lev,EUR,,,,,EBS,ch_market
3681,CBBFL.SW,ComStage Bund-Future Leveraged UCITS ETF,CHF,"The investment seeks to track the price and yield performance, before fees and expense, of the Commerzbank Bund-Future Strategy Leveraged TR.",,,Lyxor International Asset Management,EBS,ch_market
3682,CBBFS-EUR.SW,Lyxor CBK Bd-Fut Sh,EUR,,,,,EBS,ch_market
3683,CBBFS.SW,ComStage - Commerzbank Bund-Future Short UCITS ETF,CHF,,,,,EBS,ch_market
3689,CBCH30.SW,Lyxor DJ Switzerland Titans 30 (DR) UCITS ETF,CHF,The fund is an exchange-traded fund linked to the performance of the Dow Jones Switzerland Titans 30 TR Index. Net Dividends included in the index performance. Net dividends are always included in the ComStage ETF and hence increase the performance of the ETF.,,,Lyxor International Asset Management,EBS,ch_market
3690,CBCHN-USD.SW,Lyxor FTSE China A50,USD,,,,,EBS,ch_market
3691,CBCHN.SW,Lyxor FTSE China A50 UCITS ETF,CHF,"The ETF is an UCITS IV compliant exchange-traded fund incorporated in Luxemburg. The fund seeks to track the performance of the FTSE China A50 USD Price Index, which represents the performance of the 50 largest A-shares.",,,Lyxor International Asset Management,EBS,ch_market
3692,CBCOMM-USD.SW,Lyxor CBK COMMODITY EW,USD,,,,,EBS,ch_market
3693,CBCOMM.SW,ComStage Bloomberg Equal-weight Commodity exAgriculture UCITS ETF,CHF,"The investment seeks to track the price and yield performance, before fees and expense, of the Bloomberg Equal-weight Commodity ex-Agriculture Index.",,,Lyxor International Asset Management,EBS,ch_market
3694,CBDAX-EUR.SW,Lyxor DAX,EUR,,,,,EBS,ch_market
3695,CBDAX.SW,ComStage DAX UCITS ETF,CHF,"The ComStage ETF DAX® is an exchange-traded fund linked to the performance of the DAX® performance index (Total Return index, TR). Dividends are included in the calculated performance of this index. All fund income is reinvested and hence increases the performance of the ETF.",,,Lyxor International Asset Management,EBS,ch_market
3696,CBDAXS-EUR.SW,Lyxor ShortDAX TR,EUR,,,,,EBS,ch_market
3697,CBDAXS.SW,ComStage - ShortDAX® UCITS ETF,CHF,,,,,EBS,ch_market
3698,CBDDAX-EUR.SW,Lyxor DivDAX TR,EUR,,,,,EBS,ch_market
3699,CBDDAX.SW,ComStage - DivDAX® UCITS ETF,CHF,,,,,EBS,ch_market
3700,CBDJI-USD.SW,Lyxor DJ INDUSTR AVERAGE,USD,,,,,EBS,ch_market
3701,CBDJI.SW,Lyxor Dow Jones Industrial Average (LUX) UCITS ETF,CHF,"The ETF Dow Jones Industrial AverageSM is an exchange-traded fund linked to the performance of the Dow Jones Industrial AverageSM. Dividends are not included in the index performance. However, dividends are always included in the ComStage ETF and hence increase the performance of the ETF.",,,Lyxor International Asset Management,EBS,ch_market
3704,CBDX.SW,Hanetf ICAV - Hanetf Alternative Medicine Ucits ETF,CHF,"The investment objective of the Sub-Fund is to track the price and the performance, before fees and expenses, of an index that tracks the performance of publicly listed companies with significant business activities in the medical cannabis, hemp and cannabinoids (CBD) industry.",,,HANetf Limited,EBS,ch_market
3708,CBESP-EUR.SW,Lyxor MSCI Spain TRN,EUR,,,,,EBS,ch_market
3709,CBESP.SW,Lyxor MSCI Spain UCITS ETF,CHF,,,,Lyxor International Asset Management,EBS,ch_market
3711,CBEU5.SW,UBS ETF - Bloomberg Barclays Euro Area Liquid Corporates 1-5 Year UCITS ETF,EUR,,,,,EBS,ch_market
3712,CBEU5S.SW,UBS(Lux)Fund Solutions &#226;&#128;&#147; Bloomberg Barclays Euro Area Liquid Corp 1-5 Year UCITSETF(hedged CHF)A-acc,CHF,"The sub-fund aims to track, before expenses, the price and income performance of the Bloomberg Barclays Euro Area Liquid Corporatesâ¢ 1-5 Year Index (Total Return) (this sub-fund&#39;s ""Index""). Additionally currency hedged share classes aim to reduce the impact of currency fluctuations between their reference currency and the index currency by selling currency forwards at the one-month forward rate in accordance with the hedging methodology of the Index&#39;s currency-hedged index variant as referred to in relation to each hedged share class below.",,,UBS Asset Management,EBS,ch_market
3713,CBEU6-EUR.SW,Lyxor STOXX 600,EUR,,,,,EBS,ch_market
3714,CBEU6.SW,ComStage - STOXX® Europe 600 UCITS ETF,CHF,,,,,EBS,ch_market
3715,CBEUMC-USD.SW,Lyxor MSCI EUROPE MID CAP,USD,,,,,EBS,ch_market
3716,CBEUMC.SW,ComStage MSCI Europe Mid Cap UCITS ETF,CHF,"The investment seeks to track the price and yield performance, before fees and expenses, of the MSCI Total Return Net
Europe Mid Cap index.
 The index is an after-float market capitalization weighted index, the performance of the shares in mid-cap segment of the European Market based on the total return, with net dividends reinvested be mapped.",,,Lyxor International Asset Management,EBS,ch_market
3717,CBFAZ-EUR.SW,Lyxor F.A.Z. Index,EUR,,,,,EBS,ch_market
3718,CBFEDF.SW,ComStage FED Funds Effective Rate Index UCITS ETF,CHF,"The investment seeks to track the price and yield performance, before fees and expense, of the Commerzbank Fed Funds Effective Rate index.
 The index refers on the short-term money market valid reference rate for banks in the United States.",,,Lyxor International Asset Management,EBS,ch_market
3719,CBGOLD-USD.SW,Lyxor NYSE Arca Gold BUGS,USD,,,,,EBS,ch_market
3720,CBGOLD.SW,Lyxor NYSE Arca Gold BUGS (DR) UCITS ETF,CHF,"The investment seeks to track the price and yield performance, before fees and expense, of the NYSE Arca Gold BUGS (HUI) index.
 The index is composed of gold mining companies. It reflects short-term price movements in the price of gold by firms in the index.",,,Lyxor International Asset Management,EBS,ch_market
3722,CBHSCE-USD.SW,Lyxor HSCEI,USD,,,,,EBS,ch_market
3723,CBHSCE.SW,Lyxor HSCEI UCITS ETF,CHF,,,,,EBS,ch_market
3724,CBHSI-USD.SW,Lyxor HSI,USD,,,,,EBS,ch_market
3725,CBHSI.SW,Lyxor HSI UCITS ETF,CHF,,,,,EBS,ch_market
3726,CBITA-EUR.SW,Lyxor MSCI Italy TRN,EUR,,,,,EBS,ch_market
3727,CBITA.SW,ComStage MSCI Italy UCITS ETF,CHF,,,,Lyxor International Asset Management,EBS,ch_market
3729,CBMDAX-EUR.SW,Lyxor MDAX,EUR,,,,,EBS,ch_market
3730,CBMDAX.SW,ComStage - MDAX® UCITS ETF,CHF,,,,,EBS,ch_market
3731,CBMEM-USD.SW,Lyxor MSCI EM TRN,USD,,,,,EBS,ch_market
3732,CBMEM.SW,Lyxor MSCI Emerging Markets (LUX) UCITS ETF I D,CHF,"The investment seeks to replicate, net of expenses, the MSCI Daily Emerging Markets TRN Index.",,,Lyxor International Asset Management,EBS,ch_market
3733,CBMNA-USD.SW,Lyxor MSCI NORTH AMERICA,USD,,,,,EBS,ch_market
3734,CBMNA.SW,ComStage MSCI North America UCITS ETF,CHF,"The investment seeks to track the price and yield performance, before fees and expenses, of the MSCI Total Return Net North America index. The index is an after-float market capitalization weighted index, the performance of developed stock markets in North America basis of the total return with reinvested net dividends to be mapped.",,,Lyxor International Asset Management,EBS,ch_market
3735,CBMP-USD.SW,Lyxor MSCI PACIFIC,USD,,,,,EBS,ch_market
3736,CBMP.SW,ComStage MSCI Pacific UCITS ETF,CHF,"The investment seeks to track the price and yield performance, before fees and expenses, of the MSCI Total Return Net Pacific index. The index is an after-float market capitalization weighted index, the performance of the developed stock markets in the Pacific region on the basis of total return with net dividends reinvested be mapped.",,,Lyxor International Asset Management,EBS,ch_market
3737,CBMWOR-USD.SW,Lyxor MSCI WORLD,USD,,,,,EBS,ch_market
3738,CBMWOR.SW,ComStage MSCI World UCITS ETF,CHF,"The investment seeks to track the price and yield performance, before fees and expenses, of the MSCI Total Return Net World index.
 The index is an after-float market capitalization weighted index, the performance of international stock markets in the developed Industrialized countries in the world based on the total return with net dividends reinvested be mapped.",,,Lyxor International Asset Management,EBS,ch_market
3741,CBND.SW,Goldman Sachs ETF ICAV - Goldman Sachs Access China Government Bond Ucits ETF,USD,,,,,EBS,ch_market
3743,CBNKY-JPY.SW,Lyxor NIKKEI 225,JPY,,,,,EBS,ch_market
3744,CBNKY.SW,ComStage Nikkei 225 UCITS ETF,CHF,"The ComStage ETF Nikkei 225Â® is an exchange-traded fund linked to the performance of the Nikkei 225Â®. Dividends are not included in the index performance.
However, dividends are always included in the ComStage ETF and hence increase the performance of the ETF.",,,Lyxor International Asset Management,EBS,ch_market
3753,CBSDAX-EUR.SW,Lyxor SDAX TR,EUR,,,,,EBS,ch_market
3754,CBSDAX.SW,ComStage - SDAX® UCITS ETF,CHF,,,,,EBS,ch_market
3755,CBSDIV.SW,ComStage EURO STOXX Select Dividend 30 UCITS ETF,CHF,"The ComStage ETF EURO STOXX® Select Dividend 30 is an exchange-traded fund linked to the performance of the EURO STOXX® Select Dividend 30 performance index (Net Return index, NR). Dividends are included in the calculated performance of this index. All fund income is reinvested and hence increases the performance of the ETF.",,,Lyxor International Asset Management,EBS,ch_market
3760,CBSEU.SW,UBS ETF - Bloomberg Barclays MSCI Euro Area Liquid Corporates Sustainable UCITS ETF,EUR,,,,,EBS,ch_market
3761,CBSEUA-EUR.SW,UBSETF EU LiqCorSust EUR ACC,EUR,,,,,EBS,ch_market
3762,CBSEUA.SW,UBS(Lux)Fund Solutions &#226;&#128;&#147; Bloomberg Barclays MSCI Euro Area Liquid Corp Sust UCITSETF(EUR)A-acc,CHF,"The sub-fund aims to track, before expenses, the price and income performance of the Bloomberg Barclays MSCI Euro Area Liquid Corporates Sustainable Index (Total Return) (this sub-fund&#39;s ""Index""). Additionally currency hedged share classes aim to reduce the impact of currency fluctuations between their reference currency and the index currency by selling currency forwards at the one-month forward rate in accordance with the hedging methodology of the Index&#39;s currency-hedged index variant as referred to in relation to each hedged share class below.",,,UBS Asset Management,EBS,ch_market
3763,CBSEUS.SW,UBS(Lux)Fund Solutions &#226;&#128;&#147; Bloomberg Barclays MSCI Euro Area Liquid Corp Sust UCITSETF(hedgedCHF)A-acc,CHF,"The sub-fund aims to track, before expenses, the price and income performance of the Bloomberg Barclays MSCI Euro Area Liquid Corporates Sustainable Index (Total Return) (this sub-fund&#39;s ""Index""). Additionally currency hedged share classes aim to reduce the impact of currency fluctuations between their reference currency and the index currency by selling currency forwards at the one-month forward rate in accordance with the hedging methodology of the Index&#39;s currency-hedged index variant as referred to in relation to each hedged share class below.",,,UBS Asset Management,EBS,ch_market
3764,CBSEUT.SW,UBS(Lux)Fund Solutions &#226;&#128;&#147; Bloomberg Barclays MSCI Euro Area Liquid Corp Sust UCITSETF(hedgedCHF)A-dis,CHF,"The sub-fund aims to track, before expenses, the price and income performance of the Bloomberg Barclays MSCI Euro Area Liquid Corporates Sustainable Index (Total Return) (this sub-fund&#39;s ""Index""). Additionally currency hedged share classes aim to reduce the impact of currency fluctuations between their reference currency and the index currency by selling currency forwards at the one-month forward rate in accordance with the hedging methodology of the Index&#39;s currency-hedged index variant as referred to in relation to each hedged share class below.",,,UBS Asset Management,EBS,ch_market
3765,CBSMIT.SW,ComStage - S&P SMIT 40 Index UCITS ETF,CHF,,,,,EBS,ch_market
3766,CBSPI.SW,Lyxor SPI UCITS ETF,CHF,"The fund is an exchange-traded fund linked to the performance of the SPIÂ® performance index (Total Return index, TR). Dividends are included in the calculated performance of this index. All fund income is reinvested and hence increases the performance of the ETF.",,,Lyxor International Asset Management,EBS,ch_market
3768,CBSUS.SW,UBS ETF - Bloomberg Barclays MSCI US Liquid Corporates Sustainable UCITS ETF (USD) A-dis,USD,The sub-fund is an exchange traded fund incorporated in Luxembourg. The objective of this share class is to deliver the performance of the Bloomberg Barclays MSCI US Liquid Corporates Sustainable (Total Return) and allow intraday trading.,,,UBS Asset Management,EBS,ch_market
